id,created_at,name,canonical,name_clean,sources,count,lobby_count,amount,amount_bc,example
3041,2024-07-25 16:43:47.740804+00,SPROTT SCHOOL BUSINESS CARLETON UNIVERSITY,249,SPROTT SCHOOL BUSINESS CARLETON UNIVERSITY,"[""fd""]",2,0,12508,null,"Sprott School of Business, Carleton University"
3042,2024-07-25 16:43:47.740804+00,SCHOOL PUBLIC POLICY ADMIN CARLETON UNIVERSITY,249,SCHOOL PUBLIC POLICY ADMIN CARLETON UNIVERSITY,"[""fd""]",1,0,20000,null,SCHOOL OF PUBLIC POLICY AND ADMIN. CARLETON UNIVERSITY
3043,2024-07-25 16:43:47.740804+00,CARLETON UNIVERSITYSPROTT SCHOOL BUSINESS,249,CARLETON UNIVERSITYSPROTT SCHOOL BUSINESS,"[""fd""]",1,0,11130.5,null,CARLETON UNIVERSITY-SPROTT SCHOOL OF BUSINESS
3044,2024-07-25 16:43:47.740804+00,SPROTT SCHOOL BUSINESS CREWW CARLETON UNIVERSITY,249,SPROTT SCHOOL BUSINESS CREWW CARLETON UNIVERSITY,"[""fd""]",1,0,14204,null,SPROTT SCHOOL OF BUSINESS CREWW CARLETON UNIVERSITY
2952,2024-07-25 16:41:35.504574+00,CACHE CONSULTING,250,CACHE CONSULTING,"[""fd""]",363,0,82630430.04,null,CACHE CONSULTING CORPORATION
2953,2024-07-25 16:41:35.504574+00,CACHE CONSULTING CORPO,250,CACHE CONSULTING CORPO,"[""fd""]",15,0,38222.25,null,CACHE CONSULTING CORPO.
2954,2024-07-25 16:41:35.504574+00,CACHE COMPUTER CONSULTING,250,CACHE COMPUTER CONSULTING,"[""fd""]",647,0,130710147.2,null,CACHE COMPUTER CONSULTING CORP.
2955,2024-07-25 16:41:35.504574+00,CASHE CONSULTING,250,CASHE CONSULTING,"[""fd""]",1,0,0,null,Cashe Consulting
2956,2024-07-25 16:41:35.504574+00,CACHE COMPUTER CONSULTING CORPS,250,CACHE COMPUTER CONSULTING CORPS,"[""fd""]",2,0,133580.18,null,Cache Computer Consulting Corps.
2958,2024-07-25 16:42:03.217787+00,CACHE COMPUTER CONSULTING GROUP,250,CACHE COMPUTER CONSULTING GROUP,"[""fd""]",1,0,0,null,Cache Computer Consulting Group
2960,2024-07-25 16:42:18.754903+00,CACHE COMPUTER,250,CACHE COMPUTER,"[""fd""]",3,0,1282550,null,CACHE COMPUTER CORPORATION
2961,2024-07-25 16:42:25.851402+00,CACHE COMPUTER CONSULTING CORPORATI,250,CACHE COMPUTER CONSULTING CORPORATI,"[""fd""]",5,0,721395.46,null,CACHE COMPUTER CONSULTING CORPORATI
2950,2024-07-25 16:41:29.902752+00,ANSYS CANADA,251,ANSYS CANADA,"[""fd""]",346,0,18632604.17,null,ANSYS CANADA LTD.
2951,2024-07-25 16:41:29.902752+00,ASYS,251,ASYS,"[""fd""]",2,0,137346.56,null,ASYS
6116,2024-08-06 00:15:12.0275+00,ANSYS GOVERNMENT INITIATIVES,251,ANSYS GOVERNMENT INITIATIVES,"[""fd""]",16,0,2420700.21,null,ANSYS GOVERNMENT INITIATIVES INC
2962,2024-07-25 16:42:29.861618+00,CISION,252,CISION,"[""fd""]",14,0,85385.98,null,Cision
2963,2024-07-25 16:42:29.861618+00,CISION CA,252,CISION CA,"[""fd""]",1,0,0,null,Cision CA Inc.
2964,2024-07-25 16:42:29.861618+00,CISION US,252,CISION US,"[""fd""]",1,0,0,null,Cision US Inc.
2965,2024-07-25 16:42:29.861618+00,CISION CAN,252,CISION CAN,"[""fd""]",1,0,16611,null,CISION CAN INC.
2966,2024-07-25 16:42:29.861618+00,CISION CDA,252,CISION CDA,"[""fd""]",2,0,0,null,CISION CDA INC
2967,2024-07-25 16:42:29.861618+00,CISION CANDA,252,CISION CANDA,"[""fd""]",1,0,99210,null,Cision Canda Inc.
2968,2024-07-25 16:42:29.861618+00,CISION GROUP,252,CISION GROUP,"[""fd""]",1,0,10569.48,null,Cision Group Limited
2969,2024-07-25 16:42:29.861618+00,CISION CANADA,252,CISION CANADA,"[""fd""]",283,0,18119395.25,null,CISION CANADA INC.
2970,2024-07-25 16:42:29.861618+00,CISION QUEBEC,252,CISION QUEBEC,"[""fd""]",2,0,15337.67,null,CISION QUEBEC INC
2971,2024-07-25 16:42:29.861618+00,CISION QUEBEC RTV,252,CISION QUEBEC RTV,"[""fd""]",5,0,70460,null,CISION QUEBEC INC - RTV
3047,2024-07-25 16:44:25.980395+00,CEDROM SNI,252,CEDROM SNI,"[""fd""]",16,0,1978871.64,null,CEDROM - SNI
3048,2024-07-25 16:44:25.980395+00,CEDROM,252,CEDROM,"[""fd""]",1,0,38253.18,null,Cedrom
3049,2024-07-25 16:44:25.980395+00,CEDROMSNI,252,CEDROMSNI,"[""fd""]",175,0,10588497.95,null,CEDROM-SNI
3050,2024-07-25 16:44:25.980395+00,CERDON SNI,252,CERDON SNI,"[""fd""]",1,0,0,null,CERDON SNi
3051,2024-07-25 16:44:25.980395+00,CEDROMSNI ARCHITECTES LINFORMATION,252,CEDROMSNI ARCHITECTES LINFORMATION,"[""fd""]",1,0,0,null,CEDROM-SNI LES ARCHITECTES DE L'INFORMATION
2972,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINGER,253,ACKLANDS GRAINGER,"[""bc"",""fd""]",784,0,16867709.61,428418.07,Acklands Grainger
2973,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINGERS,253,ACKLANDS GRAINGERS,"[""fd""]",1,0,0,null,ACKLANDS GRAINGERS
2974,2024-07-25 16:42:32.628442+00,ACKLAND GRAINGER,253,ACKLAND GRAINGER,"[""fd""]",19,0,112726.19,null,ACKLAND GRAINGER
2975,2024-07-25 16:42:32.628442+00,ACKALANDS GRAINGER,253,ACKALANDS GRAINGER,"[""fd""]",2,0,61897.46,null,ACKALANDS GRAINGER
2976,2024-07-25 16:42:32.628442+00,ACLKLANDS GRAINGER,253,ACLKLANDS GRAINGER,"[""fd""]",1,0,0,null,Aclklands Grainger Inc
2977,2024-07-25 16:42:32.628442+00,ACLANDS GRAINGER,253,ACLANDS GRAINGER,"[""fd""]",1,0,0,null,ACLANDS GRAINGER INC
2978,2024-07-25 16:42:32.628442+00,ACKLANDS GAINGER,253,ACKLANDS GAINGER,"[""fd""]",1,0,0,null,Acklands Gainger
2979,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINER,253,ACKLANDS GRAINER,"[""fd""]",2,0,23165.75,null,ACKLANDS GRAINER
2980,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINGER,253,ACKLANDSGRAINGER,"[""bc"",""fd""]",505,0,62268819.71,55060237.8,ACKLANDS-GRAINGER INC.
2981,2024-07-25 16:42:32.628442+00,ACKLANDS GRANGER,253,ACKLANDS GRANGER,"[""fd""]",6,0,89845.57,null,ACKLANDS GRANGER INC
2982,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINGER CANADA,253,ACKLANDS GRAINGER CANADA,"[""fd""]",2,0,0,null,ACKLANDS (GRAINGER CANADA)
2983,2024-07-25 16:42:32.628442+00,ACKLANGS GRAINGER,253,ACKLANGS GRAINGER,"[""fd""]",1,0,0,null,Acklangs Grainger
2984,2024-07-25 16:42:32.628442+00,ACLLANDS GRAINGER,253,ACLLANDS GRAINGER,"[""fd""]",1,0,11053.26,null,ACLLANDS GRAINGER
2985,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINDER,253,ACKLANDS GRAINDER,"[""fd""]",3,0,0,null,Acklands Grainder Inc.
2986,2024-07-25 16:42:32.628442+00,ACKLANDGRAINGER,253,ACKLANDGRAINGER,"[""fd""]",5,0,12343.33,null,ACKLAND-GRAINGER 
2987,2024-07-25 16:42:32.628442+00,1313038 ACKLANDS GRAINGER,253,1313038 ACKLANDS GRAINGER,"[""fd""]",1,0,0,null,1313038 ACKLANDS GRAINGER INC
2988,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINGER STJOHNS,253,ACKLANDS GRAINGER STJOHNS,"[""fd""]",1,0,19515,null,Acklands - Grainger Inc. (St-John's)
2989,2024-07-25 16:42:32.628442+00,ACKLANDS GRAINGER OA GRAINGER CANADA,253,ACKLANDS GRAINGER OA GRAINGER CANADA,"[""fd""]",1,0,0,null,Acklands - Grainger Inc o/a Grainger Canada
2990,2024-07-25 16:42:32.628442+00,ACKLANDS GRANBGER,253,ACKLANDS GRANBGER,"[""fd""]",1,0,0,null,ACKLANDS GRANBGER
2991,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINGERS,253,ACKLANDSGRAINGERS,"[""fd""]",1,0,23512.47,null,ACKLANDS-GRAINGERS INC
2992,2024-07-25 16:42:32.628442+00,ACKALNDS GRAINGER,253,ACKALNDS GRAINGER,"[""fd""]",1,0,0,null,Ackalnds grainger
2993,2024-07-25 16:42:32.628442+00,ACCKLANDSGRAINGER,253,ACCKLANDSGRAINGER,"[""fd""]",1,0,0,null,Accklands-Grainger
2994,2024-07-25 16:42:32.628442+00,GRAINGER CANADA ACKLANDSGRAINGER,253,GRAINGER CANADA ACKLANDSGRAINGER,"[""fd""]",8,0,0,null,Grainger Canada / Acklands-Grainger
2995,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINGER GRAINGER CANADA,253,ACKLANDSGRAINGER GRAINGER CANADA,"[""fd""]",1,0,0,null,Acklands-Grainger Inc/Grainger Canada
2996,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINGER INS,253,ACKLANDSGRAINGER INS,"[""fd""]",1,0,0,null,Acklands-Grainger Ins
2997,2024-07-25 16:42:32.628442+00,ACKLAND GRANGER,253,ACKLAND GRANGER,"[""fd""]",2,0,25625.7,null,ACKLAND GRANGER
2998,2024-07-25 16:42:32.628442+00,ACLAND GRAINGER,253,ACLAND GRAINGER,"[""fd""]",1,0,0,null,ACLAND GRAINGER INC
2999,2024-07-25 16:42:32.628442+00,ACKLANDGRAINGER IN,253,ACKLANDGRAINGER IN,"[""fd""]",1,0,0,null,Ackland-Grainger IN
3000,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINGER INCL,253,ACKLANDSGRAINGER INCL,"[""fd""]",1,0,24992.89,null,Acklands-Grainger Inc.l
3001,2024-07-25 16:42:32.628442+00,ACKLANDGRAINGERS,253,ACKLANDGRAINGERS,"[""fd""]",1,0,0,null,Ackland-Graingers INC
3002,2024-07-25 16:42:32.628442+00,ACKLANDSGRANINGER,253,ACKLANDSGRANINGER,"[""fd""]",1,0,24399.01,null,ACKLANDS-GRANINGER INC
3003,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINER,253,ACKLANDSGRAINER,"[""fd""]",3,0,24426.56,null,Acklands-Grainer Inc
3004,2024-07-25 16:42:32.628442+00,ACLANDSGRAINGER,253,ACLANDSGRAINGER,"[""fd""]",1,0,0,null,ACLANDS-GRAINGER
3005,2024-07-25 16:42:32.628442+00,1205231 ACKLANDSGRAINGER,253,1205231 ACKLANDSGRAINGER,"[""fd""]",1,0,0,null,1205231 ACKLANDS-GRAINGER INC.
3006,2024-07-25 16:42:32.628442+00,ACKLAND GRANIGER,253,ACKLAND GRANIGER,"[""fd""]",2,0,25723.3,null,Ackland Graniger
3007,2024-07-25 16:42:32.628442+00,ACKLAND GARNGER,253,ACKLAND GARNGER,"[""fd""]",1,0,21616.13,null,ACKLAND GARNGER
3008,2024-07-25 16:42:32.628442+00,ALKLANDS GRAINGER INDUSTRIAL,253,ALKLANDS GRAINGER INDUSTRIAL,"[""fd""]",7,0,-8788.17,null,ALKLANDS GRAINGER INDUSTRIAL
3009,2024-07-25 16:42:32.628442+00,ACKALNDSGRAINGER,253,ACKALNDSGRAINGER,"[""fd""]",5,0,13786,null,Ackalnds-Grainger Inc.
3010,2024-07-25 16:42:32.628442+00,ACKLNADSGRAINGER,253,ACKLNADSGRAINGER,"[""fd""]",1,0,12410.58,null,ACKLNADS-GRAINGER
3011,2024-07-25 16:42:32.628442+00,ACKLANDSGRAINGER ALL GOVERNMENT PAYMENTS,253,ACKLANDSGRAINGER ALL GOVERNMENT PAYMENTS,"[""fd""]",1,0,22663.65,null,Acklands-Grainger Inc. (All government payments)
3012,2024-07-25 16:42:32.628442+00,GRAINGER CANADA,253,GRAINGER CANADA,"[""fd""]",50,0,898.78,null,GRAINGER CANADA
3013,2024-07-25 16:42:32.628442+00,GRAINGER CNAADA,253,GRAINGER CNAADA,"[""fd""]",1,0,0,null,GRAINGER CNAADA 
4721,2024-07-30 16:00:06.245316+00,ACKLANDS,253,ACKLANDS,"[""fd""]",78,0,879211.78,null,ACKLANDS
4722,2024-07-30 16:00:06.245316+00,ACKLAND,253,ACKLAND,"[""fd""]",6,0,67263,null,ACKLAND
4723,2024-07-30 16:00:06.245316+00,ACKLANDS GRAINGER BODY SHOP SUPPLY,253,ACKLANDS GRAINGER BODY SHOP SUPPLY,"[""fd""]",1,0,16436,null,Acklands - Grainger Body Shop Supply
3045,2024-07-25 16:44:20.939148+00,FEDERAL FLEET SERVICES,254,FEDERAL FLEET SERVICES,"[""fd""]",4,0,328945690.3,null,Federal Fleet Services Inc
3046,2024-07-25 16:44:20.939148+00,FEDERAL FLEET SERVICES SERVICES FLOTTE FEDERAL,254,FEDERAL FLEET SERVICES SERVICES FLOTTE FEDERAL,"[""fd""]",0,11,0,null,Federal Fleet Services Inc. / Services De Flotte Fédéral Inc.
3097,2024-07-25 16:49:42.731676+00,APPAREL TRIMMINGS,256,APPAREL TRIMMINGS,"[""fd""]",326,0,114403666.4,null,Apparel Trimmings Inc
3098,2024-07-25 16:49:42.731676+00,APPAREL TRIMMINGS APPTRIM,256,APPAREL TRIMMINGS APPTRIM,"[""fd""]",3,0,8362,null,Apparel Trimmings Inc (App-Trim)
3099,2024-07-25 16:49:42.731676+00,APPARELL TRIMMINGS,256,APPARELL TRIMMINGS,"[""fd""]",2,0,0,null,Apparell Trimmings
3100,2024-07-25 16:49:42.731676+00,APPAREL TRIMMING,256,APPAREL TRIMMING,"[""fd""]",6,0,856598.99,null,Apparel Trimming Inc.
3101,2024-07-25 16:49:42.731676+00,APPAREL TRIMMIGS,256,APPAREL TRIMMIGS,"[""fd""]",1,0,50624,null,Apparel Trimmigs Inc
3061,2024-07-25 16:47:17.730991+00,CARVERYS,257,CARVERYS,"[""fd""]",10,0,155946.97,null,Carvery's
3062,2024-07-25 16:47:17.730991+00,CARVERYS PAINTING,257,CARVERYS PAINTING,"[""fd""]",37,0,1911880.56,null,CARVERY'S PAINTING LTD.
3063,2024-07-25 16:47:17.730991+00,CARVERYS CONSTRUCTION,257,CARVERYS CONSTRUCTION,"[""fd""]",420,0,10444497.88,null,CARVERY'S CONSTRUCTION LIMITED
3064,2024-07-25 16:47:17.730991+00,CARVERYS CONSTRUCTIION,257,CARVERYS CONSTRUCTIION,"[""fd""]",2,0,59746.16,null,Carvery's Constructiion
3065,2024-07-25 16:47:17.730991+00,CARVERYS CONSTRUCTION LIMTED,257,CARVERYS CONSTRUCTION LIMTED,"[""fd""]",1,0,0,null,Carvery's construction Limted
3066,2024-07-25 16:47:17.730991+00,CARVERYS CONSTRUCTION LIMITEDN,257,CARVERYS CONSTRUCTION LIMITEDN,"[""fd""]",1,0,0,null,CARVERY'S CONSTRUCTION LIMITEDn
3067,2024-07-25 16:47:17.730991+00,CARVERYS PAINTING CONSTRUCTION,257,CARVERYS PAINTING CONSTRUCTION,"[""fd""]",1,0,22948,null,CARVERY'S PAINTING & CONSTRUCTION
3068,2024-07-25 16:47:17.730991+00,CARVERYS CONSTRUCTION LIMITEDU,257,CARVERYS CONSTRUCTION LIMITEDU,"[""fd""]",1,0,0,null,CARVERY'S CONSTRUCTION LIMITEDü
3069,2024-07-25 16:47:17.730991+00,CARVERYS CONSTRUCTION LIMITEDY,257,CARVERYS CONSTRUCTION LIMITEDY,"[""fd""]",2,0,0,null,CARVERY'S CONSTRUCTION LIMITEDÿ
3070,2024-07-25 16:47:17.730991+00,CARVEYS CONSTRUCTION,257,CARVEYS CONSTRUCTION,"[""fd""]",1,0,89895,null,Carvey's Construction Limited
3052,2024-07-25 16:45:34.789687+00,CAMPBELL SCIENTIFIC,258,CAMPBELL SCIENTIFIC,"[""bc"",""fd""]",177,0,9557459.6,77287.86,CAMPBELL SCIENTIFIC
3053,2024-07-25 16:45:34.789687+00,CAMPBELL SCIENTIFIC CANADA,258,CAMPBELL SCIENTIFIC CANADA,"[""bc"",""fd""]",548,0,72159386.26,276593.92,CAMPBELL SCIENTIFIC CANADA CORP
3054,2024-07-25 16:45:34.789687+00,CAMPBELL SCIENTIFICCANADA,258,CAMPBELL SCIENTIFICCANADA,"[""fd""]",1,0,0,null,Campbell Scientific(Canada) Corp.
3055,2024-07-25 16:46:43.658939+00,BC CONSERVATION FOUNDATION,260,BC CONSERVATION FOUNDATION,"[""bc"",""fd""]",511,0,11751973.26,59000,B.C. CONSERVATION FOUNDATION
3056,2024-07-25 16:46:43.658939+00,B C CONSERVATION FOUNDATION,260,B C CONSERVATION FOUNDATION,"[""fd""]",6,0,81372.58,null,B. C. CONSERVATION FOUNDATION
3071,2024-07-25 16:47:20.489575+00,BRITISH COLUMBIA CONSERVATION FOUND,260,BRITISH COLUMBIA CONSERVATION FOUND,"[""fd""]",18,0,-9924250.34,null,BRITISH COLUMBIA CONSERVATION FOUND
3089,2024-07-25 16:48:12.81454+00,BRITISH COLUMBIA CONSERVATION FOUNDATION,260,BRITISH COLUMBIA CONSERVATION FOUNDATION,"[""bc"",""fd""]",31,0,15297737.69,14000000,BRITISH COLUMBIA CONSERVATION FOUNDATION
3090,2024-07-25 16:48:12.81454+00,BRITISH COLUMBIA CONSERVATION FOUND ATION,260,BRITISH COLUMBIA CONSERVATION FOUND ATION,"[""fd""]",1,0,0,null,BRITISH COLUMBIA CONSERVATION FOUND ATION
3058,2024-07-25 16:47:07.995285+00,CANADA POST,261,CANADA POST,"[""fd""]",1403,0,129566756.7,null,CANADA POST CORPORATION
3059,2024-07-25 16:47:07.995285+00,CANADA POST POSTES CANADA,261,CANADA POST POSTES CANADA,"[""fd""]",1,0,0,null,CANADA POST POSTES CANADA
3060,2024-07-25 16:47:07.995285+00,POSTES CANADA,261,POSTES CANADA,"[""fd""]",2,0,66799.98,null,POSTES CANADA
3103,2024-07-25 16:51:25.620423+00,COLUMBIA FUELS,262,COLUMBIA FUELS,"[""fd""]",556,0,1836979.44,null,COLUMBIA FUELS
3104,2024-07-25 16:51:25.620423+00,COLUMBIA FUEL,262,COLUMBIA FUEL,"[""fd""]",16,0,147797.65,null,COLUMBIA FUEL
3105,2024-07-25 16:51:25.620423+00,COLUMIBA FUELS,262,COLUMIBA FUELS,"[""fd""]",2,0,26245.89,null,Columiba Fuels
3106,2024-07-25 16:51:25.620423+00,COLUMBIA FUELS OA PARKLAND FUELS,262,COLUMBIA FUELS OA PARKLAND FUELS,"[""fd""]",1,0,0,null,Columbia Fuels o/a Parkland Fuels
3371,2024-07-26 11:30:35.898432+00,PARKLAND COLUMBIA FUELS,262,PARKLAND COLUMBIA FUELS,"[""fd""]",8,0,1402.87,null,Parkland (Columbia Fuels) 
3372,2024-07-26 11:30:35.898432+00,PARKLAND OA COLUMBIA FUELS,262,PARKLAND OA COLUMBIA FUELS,"[""fd""]",32,0,1980.42,null,PARKLAND CORPORATION o/a Columbia Fuels
3373,2024-07-26 11:30:35.898432+00,PARKLAND OS COLUMBIA FUELS,262,PARKLAND OS COLUMBIA FUELS,"[""fd""]",7,0,0,null,PARKLAND CORPORATION / os Columbia Fuels
3374,2024-07-26 11:30:35.898432+00,PARKLAND COLUMBIA FUEL,262,PARKLAND COLUMBIA FUEL,"[""fd""]",1,0,0,null,Parkland (Columbia Fuel)
3375,2024-07-26 11:30:35.898432+00,PARKLAND CORPORATIOM OA COLUMBIA FUELS,262,PARKLAND CORPORATIOM OA COLUMBIA FUELS,"[""fd""]",1,0,0,null,Parkland Corporatiom O/A Columbia Fuels
3085,2024-07-25 16:48:01.266226+00,CANADIAN BASE OPERATORS,263,CANADIAN BASE OPERATORS,"[""fd""]",339,0,39554761.26,null,Canadian Base Operators
3086,2024-07-25 16:48:01.266226+00,CANADIAN BASE OPERATORS UTOPIA,263,CANADIAN BASE OPERATORS UTOPIA,"[""fd""]",2,0,347996.25,null,Canadian Base Operators (Utopia)
3087,2024-07-25 16:48:01.266226+00,CANADIAN BASE OPERATORS PEMBROKE,263,CANADIAN BASE OPERATORS PEMBROKE,"[""fd""]",3,0,16138883.3,null,Canadian Base Operators (Pembroke)
3088,2024-07-25 16:48:01.266226+00,CANAIDAN BASE OPERATORS,263,CANAIDAN BASE OPERATORS,"[""fd""]",2,0,1778.67,null,Canaidan Base Operators
3102,2024-07-25 16:50:04.9247+00,ACT,265,ACT,"[""fd""]",361,0,40030075.64,null,ACT INC
4724,2024-07-30 16:00:21.65902+00,ACT IINC,265,ACT IINC,"[""fd""]",1,0,0,null,ACT Iinc
3107,2024-07-25 16:51:42.118487+00,CASSELMAN WOODCRAFT,266,CASSELMAN WOODCRAFT,"[""fd""]",345,0,1984621.23,null,CASSELMAN WOODCRAFT LTD
3175,2024-07-25 16:58:14.938479+00,APRON FUEL SERVICES,267,APRON FUEL SERVICES,"[""fd""]",626,0,73062742.94,null,APRON FUEL SERVICES
3176,2024-07-25 16:58:14.938479+00,APRON FUELS SERVICES,267,APRON FUELS SERVICES,"[""fd""]",22,0,77403.34,null,APRON FUELS SERVICES
3177,2024-07-25 16:58:14.938479+00,APRONN FUEL SERVICES,267,APRONN FUEL SERVICES,"[""fd""]",1,0,68684.28,null,APRONN FUEL SERVICES INC.
3178,2024-07-25 16:58:14.938479+00,APRON FUEL SERVICE,267,APRON FUEL SERVICE,"[""fd""]",28,0,238651.53,null,APRON FUEL SERVICE INC.
3179,2024-07-25 16:58:14.938479+00,APRON FUELSERVICES,267,APRON FUELSERVICES,"[""fd""]",2,0,63613.09,null,APRON FUELSERVICES INC.
3180,2024-07-25 16:58:14.938479+00,APRON FUEL SEVICES,267,APRON FUEL SEVICES,"[""fd""]",1,0,0,null,Apron Fuel sevices Inc
3181,2024-07-25 16:58:14.938479+00,APRON FUEL SERIVCES,267,APRON FUEL SERIVCES,"[""fd""]",1,0,10111.88,null,APRON FUEL SERIVCES
3182,2024-07-25 16:58:14.938479+00,APRON FUEL,267,APRON FUEL,"[""fd""]",8,0,185129.7,null,APRON FUEL
3183,2024-07-25 16:58:14.938479+00,AFS AVIATION FUEL SERVICES,267,AFS AVIATION FUEL SERVICES,"[""fd""]",1,0,30487,null,AFS AVIATION FUEL SERVICES GmbH
6089,2024-08-03 03:19:52.731938+00,APRON FUELS,267,APRON FUELS,"[""fd""]",50,0,546559.88,null,Apron Fuels
3116,2024-07-25 16:52:32.173423+00,BDO CANADA,268,BDO CANADA,"[""bc"",""fd"",""on""]",740,11,40399422.92,2422145,BDO CANADA LLP
3117,2024-07-25 16:52:32.173423+00,BDO CANDA,268,BDO CANDA,"[""fd""]",1,0,0,null,BDO CANDA LLP
3118,2024-07-25 16:52:32.173423+00,BDO CANADA INTERIS,268,BDO CANADA INTERIS,"[""fd""]",1,0,1400000,null,BDO Canada Inc(Interis)
3119,2024-07-25 16:52:32.173423+00,BDO CANADA OTTAWA ON,268,BDO CANADA OTTAWA ON,"[""fd""]",1,0,0,null,"BDO Canada LLP - Ottawa, On"
3120,2024-07-25 16:53:39.400636+00,BDO CA,268,BDO CA,"[""fd""]",1,0,0,null,BDO CA LLP
3173,2024-07-25 16:57:42.552617+00,BDO CANADA ALIVAKTUK,268,BDO CANADA ALIVAKTUK,"[""fd""]",1,0,0,null,BDO CANADA LLP & ALIVAKTUK
3174,2024-07-25 16:57:42.552617+00,BDO CANADA TECH REVIEW,268,BDO CANADA TECH REVIEW,"[""bc""]",1,0,0,0,BDO Canada LLP (Tech Review)
6101,2024-08-05 23:59:21.519189+00,BDO,268,BDO,"[""fd""]",4,0,0,null,BDO
6102,2024-08-06 00:00:07.238693+00,BDO CHAPELLE,268,BDO CHAPELLE,"[""fd""]",2,0,0,null,BDO CHAPELLE
6103,2024-08-06 00:00:07.238693+00,BDO DUNWOODY,268,BDO DUNWOODY,"[""fd""]",2,0,22598.4,null,BDO Dunwoody LLP
6104,2024-08-06 00:00:07.238693+00,BDO ZIV HAFT,268,BDO ZIV HAFT,"[""fd""]",1,0,25457.88,null,BDO ZIV HAFT
6105,2024-08-06 00:00:07.238693+00,BDO CONSULTING,268,BDO CONSULTING,"[""fd""]",1,0,0,null,BDO Consulting
6106,2024-08-06 00:00:07.238693+00,BDO DUNWOODY OTTAWA,268,BDO DUNWOODY OTTAWA,"[""fd""]",4,0,1,null,BDO Dunwoody - Ottawa
6107,2024-08-06 00:00:07.238693+00,BDO DUNWOODY NORTH BAY,268,BDO DUNWOODY NORTH BAY,"[""fd""]",3,0,34946.2,null,BDO Dunwoody LLP - North Bay
6108,2024-08-06 00:00:07.238693+00,BDO BUSINESS TECHNOLOGY,268,BDO BUSINESS TECHNOLOGY,"[""fd""]",1,0,10633.3,null,BDO BUSINESS TECHNOLOGY
6109,2024-08-06 00:00:07.238693+00,BDO CANADA COMPETITIVE INSI,268,BDO CANADA COMPETITIVE INSI,"[""fd""]",1,0,45200,null,BDO CANADA LLP AND COMPETITIVE INSI
3121,2024-07-25 16:55:32.470534+00,PARKLAND PARKLAND,269,PARKLAND PARKLAND,"[""fd""]",8,26,209052048.1,null,Parkland Corporation / Corporation Parkland
3122,2024-07-25 16:55:32.470534+00,PARKLAND,269,PARKLAND,"[""bc"",""fd""]",738,29,87678469.9,0,Parkland Corporation
3123,2024-07-25 16:55:32.470534+00,PARKLAND PA,269,PARKLAND PA,"[""fd""]",13,0,41354.61,null,Parkland Corporation/CORPORATION PA
3124,2024-07-25 16:55:32.470534+00,PARKLANDS,269,PARKLANDS,"[""fd""]",3,0,0,null,PARKLANDS CORPORATION
3125,2024-07-25 16:55:32.470534+00,PARKLAND FUEL,269,PARKLAND FUEL,"[""ab"",""bc"",""fd"",""on""]",97,30,32101327.45,0,PARKLAND FUEL CORPORATION
3126,2024-07-25 16:55:32.470534+00,PARKLAND FUELS,269,PARKLAND FUELS,"[""fd""]",2,0,0,null,PARKLAND FUELS
3127,2024-07-25 16:55:32.470534+00,PARTKLAND,269,PARTKLAND,"[""fd""]",1,0,0,null,PARTKLAND CORPORATION
3128,2024-07-25 16:55:32.470534+00,PETROLE PARKLAND,269,PETROLE PARKLAND,"[""fd""]",2,0,0,null,PETROLE PARKLAND
3129,2024-07-25 16:55:32.470534+00,PRTROLES PARKLAND,269,PRTROLES PARKLAND,"[""fd""]",1,0,0,null,CORP PRTROLES PARKLAND
3130,2024-07-25 16:55:32.470534+00,PETROLES PARKLAND,269,PETROLES PARKLAND,"[""fd""]",15,0,1005251.55,null,Corporation Pétroles Parkland
3131,2024-07-25 16:55:32.470534+00,PARKLAND PETROLES,269,PARKLAND PETROLES,"[""fd""]",1,0,0,null,PARKLAND PETROLES
3132,2024-07-25 16:55:32.470534+00,PARKLAND REFINING,269,PARKLAND REFINING,"[""fd""]",2,0,0,null,Parkland Refining 
3213,2024-07-25 17:00:32.863243+00,PARKLAND CORPRATION,269,PARKLAND CORPRATION,"[""fd""]",2,0,496.48,null,Parkland Corpration
3214,2024-07-25 17:00:32.863243+00,PARKLAND INDUSTRIES,269,PARKLAND INDUSTRIES,"[""fd""]",448,0,194295599.9,null,Parkland Industries Limited
3215,2024-07-25 17:00:32.863243+00,PARKLAND REFININGBC,269,PARKLAND REFININGBC,"[""fd""]",3,0,-58225.04,null,Parkland Refining(BC)Ltd
3216,2024-07-25 17:00:32.863243+00,PARKLAND COROPRATION,269,PARKLAND COROPRATION,"[""fd""]",1,0,0,null,Parkland Coropration
