index,true_label,pred_label,record1,record2
4979,0,0,COL clean_supplier_name VAL WARTSILA CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL B3B COL country VAL CA,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L4B COL country VAL CA
4981,0,0,COL clean_supplier_name VAL JOHN HUNTER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL BARRYS BULLDOZING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4982,0,0,COL clean_supplier_name VAL LUMEN COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL BARRYS BULLDOZING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4984,0,0,COL clean_supplier_name VAL SOLUDOC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SLATE OFFICE II COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4986,0,0,COL clean_supplier_name VAL CEM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MBH COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4987,0,0,COL clean_supplier_name VAL CANADA LIFE ASSURANCE COMPANY COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SUN LIFE ASSURANCE COMPANY COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4988,0,0,COL clean_supplier_name VAL 3005526 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 168012 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4989,0,0,COL clean_supplier_name VAL SERECON COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SIBERLOGIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4991,0,0,COL clean_supplier_name VAL FAB 3R COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL MICHAEL BETZNER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T3B COL country VAL CA
4992,0,0,COL clean_supplier_name VAL SIEMENS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL A1B COL country VAL CA,COL clean_supplier_name VAL SIEMENS HEALTHCARE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L6H COL country VAL CA
4993,0,0,COL clean_supplier_name VAL MARTIN SHERRI COL address VAL  COL city VAL  COL prov VAL  COL postal VAL V2R COL country VAL CA,COL clean_supplier_name VAL MICHAEL BETZNER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T3B COL country VAL CA
4994,0,0,COL clean_supplier_name VAL CONCEPT ELECTRIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL HOULE ELECTRIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4995,0,0,COL clean_supplier_name VAL WAINWRIGHT LUMBER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL WILTONDALE LUMBER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4996,0,0,COL clean_supplier_name VAL CONSTRUCTION DERIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL CHANDOS CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4997,0,0,COL clean_supplier_name VAL SHELL AVIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL VOYAGEUR AVIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4998,0,0,COL clean_supplier_name VAL INDUSPAC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL DOLMEN PSYCHOLOGIE INDUS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5000,0,0,COL clean_supplier_name VAL AFW CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL GRANDCALUMET CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5002,0,0,COL clean_supplier_name VAL SOLUDOC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SLATE OFFICE II COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5003,0,0,COL clean_supplier_name VAL 7543352 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 168012 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5004,0,0,COL clean_supplier_name VAL DSS PROTECTION QC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL B3B COL country VAL CA,COL clean_supplier_name VAL PARTNERS IN PROTECTION ASSOCIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5005,0,0,"COL clean_supplier_name VAL K D S CONSTRUCTION COL address VAL 16250 20 Avenue Surrey, BC V3Z 9M8 COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ","COL clean_supplier_name VAL YELLOWRIDGE CONSTRUCTION COL address VAL 200 – 2605 Clarke Street Port Moody, BC V3H 1Z4 Port Moody British Columbia Canada COL city VAL  COL prov VAL  COL postal VAL  COL country VAL "
5006,0,0,COL clean_supplier_name VAL 6193374 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL 3682021 CANADA SPORTS MAX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL G0C COL country VAL CA
5007,0,0,COL clean_supplier_name VAL LUMEN COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL AUBRE JEANPIERRE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5008,0,0,COL clean_supplier_name VAL 2660220 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 1120911 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5010,0,0,COL clean_supplier_name VAL TSI COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL TERVITA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5011,0,0,COL clean_supplier_name VAL KPMG COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL KLUANE COMMUNITY DEVELOPMENT CORPOR COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5014,0,0,COL clean_supplier_name VAL CALSTONE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SLATE OFFICE II COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5015,0,0,COL clean_supplier_name VAL AEG COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US,COL clean_supplier_name VAL OTT HYDROMET COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US
5017,0,0,COL clean_supplier_name VAL SIEMENS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL H4R COL country VAL CA,COL clean_supplier_name VAL SIEMENS HEALTHCARE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L6H COL country VAL CA
5020,0,0,COL clean_supplier_name VAL OTHMAN AVIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL TEXTRON AVIATION COMPANY COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US
5024,0,0,COL clean_supplier_name VAL JOULE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL LALEMA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5026,0,0,COL clean_supplier_name VAL SOLV CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SHM CANADA CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5028,0,0,COL clean_supplier_name VAL CONSTRUCTION ROBERT BRODEUR COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL BROERSEN CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5029,0,0,COL clean_supplier_name VAL 4428188 CANADA COL address VAL 417 Hilson Ave COL city VAL Ottawa COL prov VAL Ontario COL postal VAL K1Z6B9 COL country VAL Canada,COL clean_supplier_name VAL 2415779 ONTARIO COL address VAL Miltex Solutions Canada<br>35 Wilson Ave COL city VAL Belleville COL prov VAL Ontario COL postal VAL K8P1R7 COL country VAL Canada
5031,0,0,COL clean_supplier_name VAL RA MALATEST ASSOCIATES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL DAVID NAIRNE ASSOCIATES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL V7M COL country VAL CA
5033,0,0,COL clean_supplier_name VAL SMARTWAY TRAILER RENTALS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA,COL clean_supplier_name VAL RD TRAILER RENTALS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5034,0,0,COL clean_supplier_name VAL BDO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL AUBRE JEANPIERRE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5035,0,0,COL clean_supplier_name VAL JOSEPH ELIE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL VERDEXCHANGE AKA DAVID ABEL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US
5038,0,0,COL clean_supplier_name VAL PROTECTION INCENDIE MCI COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL PARTNERS IN PROTECTION ASSOCIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5039,0,0,COL clean_supplier_name VAL EONE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5041,0,0,COL clean_supplier_name VAL PRESS NEWS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL NEWSWATCH COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5042,0,0,COL clean_supplier_name VAL R D CREATIVE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1N COL country VAL CA,COL clean_supplier_name VAL DISTINCTIVE TOUCH PAINTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K4A COL country VAL CA
5043,0,0,COL clean_supplier_name VAL AFW CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL CHANDOS CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5045,0,0,COL clean_supplier_name VAL INTERNATIONAL PAINTS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL DISTINCTIVE TOUCH PAINTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K4A COL country VAL CA
5047,0,0,COL clean_supplier_name VAL JOSEPH ELIE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL VERDEXCHANGE AKA DAVID ABEL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US
5048,0,0,COL clean_supplier_name VAL CAPTAINS CORNER DIVE CHARTER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL ATLANTIC DIVING SUPPLY COL address VAL 621 Lynnhaven Parkway<br>Suite 400 COL city VAL Virginia Beach COL prov VAL Virginia COL postal VAL 23452 COL country VAL United States
5049,0,0,COL clean_supplier_name VAL CLEEVE TECHNOLOGY COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL KARIS TECHNOLOGIES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5050,0,0,COL clean_supplier_name VAL ADAM LANDO COL address VAL 2124 William Street COL city VAL Vancouver COL prov VAL British Columbia COL postal VAL V5L 2S3 COL country VAL CA,COL clean_supplier_name VAL ADRIAN CLARK COL address VAL 1875 Peters Road COL city VAL North Vancouver COL prov VAL British Columbia COL postal VAL V7J 1Y7 COL country VAL 
5052,0,0,COL clean_supplier_name VAL 3005526 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL J8X COL country VAL CA,COL clean_supplier_name VAL 168012 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5054,0,0,COL clean_supplier_name VAL IPSS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL IPSINTEGRATED PROJECT SERVICES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5055,0,0,COL clean_supplier_name VAL IMP SOLUTIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL BASIC SOLUTIONS NORTH AMERICAN COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5057,0,0,COL clean_supplier_name VAL ENERGY PERFORMANCE SERVICES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL CIET SUSTAINABLE ENERGY TRAINING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5058,0,0,COL clean_supplier_name VAL 2259857 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M8Z COL country VAL CA,COL clean_supplier_name VAL 2415779 ONTARIO COL address VAL Miltex Solutions Canada<br>35 Wilson Ave COL city VAL Belleville COL prov VAL Ontario COL postal VAL K8P1R7 COL country VAL Canada
5059,0,0,COL clean_supplier_name VAL CAE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL TERVITA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5060,0,0,COL clean_supplier_name VAL WARTSILA CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL MEDI SURE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5061,0,0,COL clean_supplier_name VAL MAXSYS STAFFING CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SPIRIT STAFFING CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5062,0,0,COL clean_supplier_name VAL ENNIS PAINT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL H3P COL country VAL CA,COL clean_supplier_name VAL DISTINCTIVE TOUCH PAINTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K4A COL country VAL CA
5064,0,0,COL clean_supplier_name VAL MMM GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL DESIGN MANAGEMENT GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5065,0,0,COL clean_supplier_name VAL MILTEX SOLUTIONS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K8V COL country VAL CA,COL clean_supplier_name VAL 2415779 ONTARIO COL address VAL Miltex Solutions Canada<br>35 Wilson Ave COL city VAL Belleville COL prov VAL Ontario COL postal VAL K8P1R7 COL country VAL Canada
5066,0,0,COL clean_supplier_name VAL FIELD AVIATION COMPANY COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL NIGHT FLIGHT CONCEPTS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5067,0,0,COL clean_supplier_name VAL MIRION TECHNOLOGIES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL KARIS TECHNOLOGIES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5068,0,0,COL clean_supplier_name VAL LUXTON CONSTRUCTION COL address VAL Unit 103A 8275 92nd Street Delta British Columbia Canada COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,"COL clean_supplier_name VAL YELLOWRIDGE CONSTRUCTION COL address VAL 200 – 2605 Clarke Street Port Moody, BC V3H 1Z4 Port Moody British Columbia Canada COL city VAL  COL prov VAL  COL postal VAL  COL country VAL "
5069,0,0,COL clean_supplier_name VAL C2LOGIX COL address VAL NA Vancouver British Columbia Canada COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL ADRIAN CLARK COL address VAL 1875 Peters Road COL city VAL North Vancouver COL prov VAL British Columbia COL postal VAL V7J 1Y7 COL country VAL 
5071,0,0,COL clean_supplier_name VAL M G RESTORATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL E1A COL country VAL CA,COL clean_supplier_name VAL BROWNS AUTO SALVAGE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5072,0,0,COL clean_supplier_name VAL VWR INTERNATIONAL COL address VAL 2360 Argentia Road COL city VAL Mississauga COL prov VAL Ontario COL postal VAL L5N5Z7 COL country VAL Canada,"COL clean_supplier_name VAL SMITH NEPHEW COL address VAL 2280 Argentia Rd, Mississauga, ON L5N 6H8 COL city VAL  COL prov VAL  COL postal VAL  COL country VAL "
5073,0,0,COL clean_supplier_name VAL CEV COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SIBERLOGIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5075,0,0,COL clean_supplier_name VAL DINEART FURNITURE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL H1J COL country VAL CA,COL clean_supplier_name VAL MIKMAQ OFFICE FURNITURE INTERIORS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL B3B COL country VAL CA
5076,0,0,COL clean_supplier_name VAL FIELD AVIATION COMPANY COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL NIGHT FLIGHT CONCEPTS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5077,0,0,COL clean_supplier_name VAL 3469051 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 168012 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5078,0,0,COL clean_supplier_name VAL KLL CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL BROERSEN CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5079,0,0,COL clean_supplier_name VAL 1E COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US,COL clean_supplier_name VAL UAVIONIX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US
5080,0,0,COL clean_supplier_name VAL CEM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MBH COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5082,0,0,COL clean_supplier_name VAL NUR CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T9M COL country VAL CA,COL clean_supplier_name VAL CHANDOS CONSTRUCTION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5083,0,0,COL clean_supplier_name VAL 1053261 ONTARIO COL address VAL 130 Bridgeland Ave.<br>Suite 401 COL city VAL Toronto COL prov VAL Ontario COL postal VAL M6A1Z4 COL country VAL Canada,COL clean_supplier_name VAL 2415779 ONTARIO COL address VAL Miltex Solutions Canada<br>35 Wilson Ave COL city VAL Belleville COL prov VAL Ontario COL postal VAL K8P1R7 COL country VAL Canada
5084,0,0,COL clean_supplier_name VAL CH TECHNOLOGIES USA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL KARIS TECHNOLOGIES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5088,0,0,COL clean_supplier_name VAL TEKNION COL address VAL 1150 Flint Rd COL city VAL Downsview COL prov VAL Ontario COL postal VAL M3J2J5 COL country VAL Canada,COL clean_supplier_name VAL AUTOMATED LOGIC CANADA COL address VAL 95 Denzil Doyle Court<br>Unit4 COL city VAL Ottawa COL prov VAL Ontario COL postal VAL K2M2G8 COL country VAL Canada
5092,0,0,COL clean_supplier_name VAL WARTSILA CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL MEDI SURE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5094,0,0,COL clean_supplier_name VAL MAXSYS STAFFING CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SPIRIT STAFFING CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5095,0,0,COL clean_supplier_name VAL CN COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL TERVITA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5097,0,0,COL clean_supplier_name VAL DAVIDSON VIOLETTE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1R COL country VAL CA,COL clean_supplier_name VAL DAVID NAIRNE ASSOCIATES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL V7M COL country VAL CA
5098,0,0,COL clean_supplier_name VAL ADVANCED LASER MATERIALS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US,COL clean_supplier_name VAL TROTEC LASER CANADA COL address VAL Unit 9 - 1705 Argentia COL city VAL Mississauga COL prov VAL Ontario COL postal VAL L5N3A9 COL country VAL Canada
5099,0,0,COL clean_supplier_name VAL 1101417 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 1120911 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5100,0,0,COL clean_supplier_name VAL E S MOTORCYCLES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL HUNT CLUB HONDA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5102,0,0,COL clean_supplier_name VAL AON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL MEDI SURE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5103,0,0,COL clean_supplier_name VAL TISSEUR COL address VAL  COL city VAL  COL prov VAL  COL postal VAL J8B COL country VAL CA,COL clean_supplier_name VAL MICHAEL BETZNER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T3B COL country VAL CA
5104,0,0,COL clean_supplier_name VAL KPMG COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL KLUANE COMMUNITY DEVELOPMENT CORPOR COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5105,0,0,COL clean_supplier_name VAL ALS CANADA COL address VAL 8081 Lougheed Hwy COL city VAL Burnaby COL prov VAL British Columbia COL postal VAL V5A1W9 COL country VAL Canada,COL clean_supplier_name VAL SEE WWWMETROVANCOUVERORG FOR AWARD INFORMATION COL address VAL 4330 Kingsway Burnaby British Columbia Canada COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5108,0,0,COL clean_supplier_name VAL IPSS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL IPSINTEGRATED PROJECT SERVICES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5109,0,0,COL clean_supplier_name VAL MAXIM TRUCK TRAILER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL S4N COL country VAL CA,COL clean_supplier_name VAL RD TRAILER RENTALS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5110,0,0,COL clean_supplier_name VAL SMITHS DETECTION MONTREAL COL address VAL 6865 Century Ave<br>Suite 3002 COL city VAL Mississauga COL prov VAL Ontario COL postal VAL L5N7K2 COL country VAL Canada,COL clean_supplier_name VAL C SMITH BUSLINES COL address VAL 2647 County Rd 5 COL city VAL Wooler COL prov VAL Ontario COL postal VAL K0K 3M0 COL country VAL CA
5113,0,0,COL clean_supplier_name VAL TEKNION COL address VAL 1150 FLINT ROAD COL city VAL DOWNSVIEW COL prov VAL Ontario COL postal VAL M3J 2J5 COL country VAL CA,COL clean_supplier_name VAL AUTOMATED LOGIC CANADA COL address VAL 95 Denzil Doyle Court<br>Unit4 COL city VAL Ottawa COL prov VAL Ontario COL postal VAL K2M2G8 COL country VAL Canada
5114,0,0,COL clean_supplier_name VAL EDWARDS FORD COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K7M COL country VAL CA,COL clean_supplier_name VAL BROWNS AUTO SALVAGE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5115,0,0,COL clean_supplier_name VAL CITANT GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL DESIGN MANAGEMENT GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5116,0,0,COL clean_supplier_name VAL VENABLE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US,COL clean_supplier_name VAL OTT HYDROMET COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US
5117,0,0,COL clean_supplier_name VAL 9416595 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 168012 CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
5119,0,0,COL clean_supplier_name VAL 2358892 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 1120911 ONTARIO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5120,0,0,COL clean_supplier_name VAL KPMG COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL KLUANE COMMUNITY DEVELOPMENT CORPOR COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
5122,0,0,COL clean_supplier_name VAL WOLTERS KLUWER CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL WOLTERS KLUWER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M2N COL country VAL CA
