index,true_label,pred_label,record1,record2
4650,1,1,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTIONS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4651,1,1,COL clean_supplier_name VAL SHELL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SHELL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T2P COL country VAL CA
4652,1,1,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4656,1,1,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4658,1,1,COL clean_supplier_name VAL TEKSYSTEMS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL TEKSYSTEMS CANADA COL address VAL 1290 Central Parkway Floor 6 COL city VAL MISSISSAUGA COL prov VAL Ontario COL postal VAL L5C 4R3 COL country VAL Canada
4663,1,1,COL clean_supplier_name VAL SHELL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T2P COL country VAL CA,COL clean_supplier_name VAL SHELL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T2P COL country VAL CA
4669,1,1,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1G COL country VAL CA,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1K COL country VAL CA
4670,1,1,COL clean_supplier_name VAL SHM CANADA CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL SHM CANADA CONSULTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4674,1,1,COL clean_supplier_name VAL BIG EDDY FUEL SERVICES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL BIG EDDY FUEL SERVICES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4675,1,1,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4676,1,1,COL clean_supplier_name VAL VOYAGEUR AVIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL P1B COL country VAL CA,COL clean_supplier_name VAL VOYAGEUR AVIATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4678,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
4681,1,1,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L4B COL country VAL CA
4683,1,1,COL clean_supplier_name VAL ASOKAN BUSINESS INTERIORS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL J8X COL country VAL CA,COL clean_supplier_name VAL ASOKAN BUSINESS INTERIORS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4685,1,1,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4688,1,1,COL clean_supplier_name VAL MICROSOFT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5J COL country VAL CA,COL clean_supplier_name VAL MICROSOFT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4690,1,1,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4692,1,1,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4697,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4699,1,1,COL clean_supplier_name VAL VWR INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L5N COL country VAL CA,COL clean_supplier_name VAL VWR INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5L COL country VAL CA
4705,1,1,COL clean_supplier_name VAL NATIONS TRANSLATION GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K2G COL country VAL CA,COL clean_supplier_name VAL NATIONS TRANSLATION GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4706,1,1,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4707,1,1,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4708,1,1,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4713,1,1,COL clean_supplier_name VAL GENERAL MOTORS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL GENERAL MOTORS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4715,1,1,COL clean_supplier_name VAL COSSETTE COMMUNICATIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL COSSETTE COMMUNICATIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4716,1,1,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4717,1,1,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4720,1,1,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4721,1,1,COL clean_supplier_name VAL 4 OFFICE AUTOMATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL 4 OFFICE AUTOMATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4723,1,1,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4725,1,1,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4732,1,1,COL clean_supplier_name VAL INSTITUTE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL INSTITUTE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
4734,1,1,COL clean_supplier_name VAL NATIONS TRANSLATION GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K2P COL country VAL CA,COL clean_supplier_name VAL NATIONS TRANSLATION GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4739,1,1,COL clean_supplier_name VAL WESCO DISTRIBUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL WESCO DISTRIBUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4742,1,1,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4744,1,1,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4748,1,1,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4750,1,1,COL clean_supplier_name VAL COSSETTE COMMUNICATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL COSSETTE COMMUNICATIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4752,1,1,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1G COL country VAL CA,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1K COL country VAL CA
4753,1,1,COL clean_supplier_name VAL SHELL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T2P COL country VAL CA,COL clean_supplier_name VAL SHELL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL T2P COL country VAL CA
4754,1,1,COL clean_supplier_name VAL MICROSOFT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MICROSOFT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4757,1,1,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L4B COL country VAL CA,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L4B COL country VAL CA
4759,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
4766,1,1,COL clean_supplier_name VAL GENERAL MOTORS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL GENERAL MOTORS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4767,1,1,COL clean_supplier_name VAL RAMPART INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1B COL country VAL CA,COL clean_supplier_name VAL RAMPART INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1B COL country VAL CA
4768,1,1,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4771,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
4775,1,1,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTIONS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4776,1,1,COL clean_supplier_name VAL MIKMAQ OFFICE FURNITURE INTERIORS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL B3B COL country VAL CA,COL clean_supplier_name VAL MIKMAQ OFFICE FURNITURE INTERIORS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL B3B COL country VAL CA
4778,1,1,COL clean_supplier_name VAL MESSA COMPUTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K2T COL country VAL CA,COL clean_supplier_name VAL MESSA COMPUTING COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4779,1,1,COL clean_supplier_name VAL SOFTCHOICE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1P COL country VAL CA,COL clean_supplier_name VAL SOFTCHOICE COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1P COL country VAL CA
4781,1,1,COL clean_supplier_name VAL COSSETTE COMMUNICATION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL COSSETTE COMMUNICATIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4782,1,1,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4785,1,1,COL clean_supplier_name VAL TERVITA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL TERVITA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4788,1,1,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4789,1,1,COL clean_supplier_name VAL RANDSTAD INTERIM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL RANDSTAD INTERIM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4791,1,1,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1G COL country VAL CA,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1K COL country VAL CA
4792,1,1,COL clean_supplier_name VAL IRVING OIL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL IRVING OIL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4793,1,1,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4794,1,1,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K2E COL country VAL CA,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4797,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4800,1,1,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4801,1,1,COL clean_supplier_name VAL GENERAL MOTORS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL GENERAL MOTORS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4802,1,1,COL clean_supplier_name VAL TEKNION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL TEKNION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4803,1,1,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1G COL country VAL CA,COL clean_supplier_name VAL NORTHERN MICRO COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1K COL country VAL CA
4804,1,1,COL clean_supplier_name VAL MICROSOFT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MICROSOFT CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4807,1,1,COL clean_supplier_name VAL WESCO DISTRIBUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL WESCO DISTRIBUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4808,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
4814,1,1,COL clean_supplier_name VAL NATIONS TRANSLATION GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K2P COL country VAL CA,COL clean_supplier_name VAL NATIONS TRANSLATION GROUP COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4815,1,1,COL clean_supplier_name VAL RANDSTAD INTERIM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL RANDSTAD INTERIM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4816,1,1,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4819,1,1,COL clean_supplier_name VAL WOLTERS KLUWER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL WOLTERS KLUWER COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M2N COL country VAL CA
4821,1,1,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4823,1,1,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4825,1,1,COL clean_supplier_name VAL VWR INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL VWR INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5L COL country VAL CA
4827,1,1,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL EBSCO CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4832,1,1,COL clean_supplier_name VAL RAMPART INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL RAMPART INTERNATIONAL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1B COL country VAL CA
4835,1,1,COL clean_supplier_name VAL HOULE ELECTRIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL V5J COL country VAL CA,COL clean_supplier_name VAL HOULE ELECTRIC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4839,1,1,COL clean_supplier_name VAL WESCO DISTRIBUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL WESCO DISTRIBUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4847,1,1,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL SIMEX DEFENCE DEFENSE SIMEX COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4848,1,1,COL clean_supplier_name VAL IRVING OIL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA,COL clean_supplier_name VAL IRVING OIL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL E2L COL country VAL CA
4852,1,1,COL clean_supplier_name VAL IRVING OIL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL E2L COL country VAL CA,COL clean_supplier_name VAL IRVING OIL COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4853,1,1,COL clean_supplier_name VAL NANOMETRICS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL NANOMETRICS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4863,1,1,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL KONICA MINOLTA BUSINESS SOLUTION CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4867,1,1,COL clean_supplier_name VAL GRAYBRIDGE MALKAM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL GRAYBRIDGE MALKAM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4868,1,1,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA,COL clean_supplier_name VAL XEROX CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
4871,1,1,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4873,1,1,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL THERMO FISHER SCIENTIFIC MISSISSAUGA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4877,1,1,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL MCKESSON CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4878,1,1,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL ALTIS HUMAN RESOURCES COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4881,1,1,COL clean_supplier_name VAL NANOMETRICS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL US,COL clean_supplier_name VAL NANOMETRICS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4882,1,1,COL clean_supplier_name VAL TEKSYSTEMS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1P COL country VAL CA,COL clean_supplier_name VAL TEKSYSTEMS CANADA COL address VAL 1290 Central Parkway Floor 6 COL city VAL MISSISSAUGA COL prov VAL Ontario COL postal VAL L5C 4R3 COL country VAL Canada
4885,1,1,COL clean_supplier_name VAL GRAYBRIDGE MALKAM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL K1Z COL country VAL CA,COL clean_supplier_name VAL GRAYBRIDGE MALKAM COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4886,1,1,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L4B COL country VAL CA,COL clean_supplier_name VAL ARCADIS CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL L4B COL country VAL CA
4890,1,1,COL clean_supplier_name VAL COSSETTE COMMUNICATIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL COSSETTE COMMUNICATIONS COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4898,1,1,COL clean_supplier_name VAL GFS QUEBEC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL GFS QUEBEC COL address VAL  COL city VAL  COL prov VAL  COL postal VAL G2C COL country VAL CA
4904,1,1,COL clean_supplier_name VAL HUNT CLUB HONDA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL ,COL clean_supplier_name VAL HUNT CLUB HONDA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4906,1,1,COL clean_supplier_name VAL TEKNION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL TEKNION COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA
4910,1,1,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL CA,COL clean_supplier_name VAL DONNA CONA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL  COL country VAL 
4912,1,1,COL clean_supplier_name VAL INSTITUTE CANADA COL address VAL 280 King Street East COL city VAL Toronto COL prov VAL Ontario COL postal VAL M5A1K7 COL country VAL Canada,COL clean_supplier_name VAL INSTITUTE CANADA COL address VAL  COL city VAL  COL prov VAL  COL postal VAL M5W COL country VAL CA
